SCENARIO_NAME,SCHEDULE_TYPE,START_DATETIME,SOC,CHARGE_ENERGY,DISCHARGE_ENERGY,PRICE_ENERGY,REVENUE
historical,cleared,2026-01-27 02:30:00.000 +1000,15.41000,0.00000,0.08690,550.44000,44.43450
historical,expected,2026-01-27 02:30:00.000 +1000,15.37498,0.00000,0.12502,349.09000,40.54211
historical,cleared,2026-01-27 02:35:00.000 +1000,15.29000,0.00000,0.04672,555.55000,24.10980
historical,expected,2026-01-27 02:35:00.000 +1000,15.32515,0.00000,0.08485,349.09000,27.51466
historical,cleared,2026-01-27 02:40:00.000 +1000,15.20000,0.00000,0.01913,555.55000,9.87247
historical,expected,2026-01-27 02:40:00.000 +1000,15.18110,0.00000,0.10890,349.09000,35.31204
historical,cleared,2026-01-27 02:45:00.000 +1000,15.08000,0.00000,0.02592,550.44000,13.25112
historical,expected,2026-01-27 02:45:00.000 +1000,15.15698,0.00000,0.04302,349.09000,13.94927
historical,cleared,2026-01-27 02:50:00.000 +1000,14.90000,0.00000,0.03513,550.44000,17.96378
historical,expected,2026-01-27 02:50:00.000 +1000,15.09244,0.01244,0.00000,349.09000,-4.53869
historical,cleared,2026-01-27 02:55:00.000 +1000,14.69000,0.00000,0.00000,555.69000,0.00000
historical,expected,2026-01-27 02:55:00.000 +1000,14.87939,0.00000,0.02061,349.09000,6.68458
historical,cleared,2026-01-27 03:00:00.000 +1000,14.54000,0.00000,0.00000,980.89000,0.00000
historical,expected,2026-01-27 03:00:00.000 +1000,14.63474,0.00000,0.05526,550.44000,28.25656
historical,cleared,2026-01-27 03:05:00.000 +1000,15.41000,1.34125,0.00000,555.69000,-778.93647
historical,expected,2026-01-27 03:05:00.000 +1000,14.89408,0.35408,0.00000,550.44000,-203.69041
historical,cleared,2026-01-27 03:10:00.000 +1000,15.66000,0.38879,0.00000,550.44000,-223.66090
historical,expected,2026-01-27 03:10:00.000 +1000,15.97618,0.56618,0.00000,349.09000,-206.56319
historical,cleared,2026-01-27 03:15:00.000 +1000,15.62000,0.04534,0.00000,300.75000,-14.25164
historical,expected,2026-01-27 03:15:00.000 +1000,15.84573,0.18573,0.00000,216.42000,-42.00855
historical,cleared,2026-01-27 03:20:00.000 +1000,15.52000,0.00000,0.05416,330.00000,16.60146
historical,expected,2026-01-27 03:20:00.000 +1000,15.48638,0.00000,0.13362,230.00000,28.54779
historical,cleared,2026-01-27 03:25:00.000 +1000,15.39000,0.00000,0.00000,300.75000,0.00000
historical,expected,2026-01-27 03:25:00.000 +1000,15.54375,0.02375,0.00000,230.00000,-5.70890
historical,cleared,2026-01-27 03:30:00.000 +1000,15.22000,0.00000,0.00000,337.19000,0.00000
historical,expected,2026-01-27 03:30:00.000 +1000,15.36232,0.00000,0.02768,230.00000,5.91479
historical,cleared,2026-01-27 03:35:00.000 +1000,15.07000,0.00000,0.06312,300.75000,17.63473
historical,expected,2026-01-27 03:35:00.000 +1000,15.18088,0.00000,0.03912,230.00000,8.35776
historical,cleared,2026-01-27 03:40:00.000 +1000,15.01000,0.07600,0.01267,550.44000,-37.14383
historical,expected,2026-01-27 03:40:00.000 +1000,15.02691,0.00000,0.04309,299.44000,11.98565
historical,cleared,2026-01-27 03:45:00.000 +1000,14.93000,0.07337,0.00000,310.22000,-23.78902
historical,expected,2026-01-27 03:45:00.000 +1000,15.11319,0.10319,0.00000,299.44000,-32.29310
historical,cleared,2026-01-27 03:50:00.000 +1000,14.80000,0.00000,0.00000,360.55000,0.00000
historical,expected,2026-01-27 03:50:00.000 +1000,14.94687,0.01776,0.00000,299.44000,-5.27927
historical,cleared,2026-01-27 03:55:00.000 +1000,,0.05216,0.00000,300.01000,-16.35320
historical,expected,2026-01-27 03:55:00.000 +1000,14.86368,0.06368,0.00000,272.53000,-18.13823
perfect,cleared,2026-01-26 04:00:00.000 +1000,42.83000,0.04117,0.04561,50.45573,0.00000
perfect,expected,2026-01-26 04:00:00.000 +1000,42.83000,0.04117,0.04561,50.50280,0.00000
perfect,cleared,2026-01-26 04:05:00.000 +1000,42.83000,0.00000,0.00000,51.55735,0.00000
perfect,expected,2026-01-26 04:05:00.000 +1000,42.83000,0.00000,0.00000,51.55700,0.00000
perfect,cleared,2026-01-26 04:10:00.000 +1000,42.83000,0.00000,0.00000,51.70973,0.00000
perfect,expected,2026-01-26 04:10:00.000 +1000,42.83000,0.00000,0.00000,51.71000,0.00000
perfect,cleared,2026-01-26 04:15:00.000 +1000,42.83000,0.00000,0.00000,51.42814,0.00000
perfect,expected,2026-01-26 04:15:00.000 +1000,42.83000,0.00000,0.00000,51.65300,0.00000
perfect,cleared,2026-01-26 04:20:00.000 +1000,42.83000,0.00000,0.00000,52.24313,0.00000
perfect,expected,2026-01-26 04:20:00.000 +1000,42.83000,0.00000,0.00000,52.24300,0.00000
perfect,cleared,2026-01-26 04:25:00.000 +1000,42.83000,0.00000,0.00000,51.92970,0.00000
perfect,expected,2026-01-26 04:25:00.000 +1000,42.83000,0.00000,0.00000,51.93000,0.00000
perfect,cleared,2026-01-26 04:30:00.000 +1000,42.83000,0.00000,0.00000,51.19306,0.00000
perfect,expected,2026-01-26 04:30:00.000 +1000,42.83000,0.00000,0.00000,51.19300,0.00000
perfect,cleared,2026-01-26 04:35:00.000 +1000,42.83000,0.00000,0.00000,51.45548,0.00000
perfect,expected,2026-01-26 04:35:00.000 +1000,42.83000,0.00000,0.00000,51.45500,0.00000
perfect,cleared,2026-01-26 04:40:00.000 +1000,42.83000,0.00000,0.00000,50.47656,0.00000
perfect,expected,2026-01-26 04:40:00.000 +1000,42.83000,0.00000,0.00000,50.47700,0.00000
perfect,cleared,2026-01-26 04:45:00.000 +1000,42.83000,0.00000,0.00000,50.94301,0.00000
perfect,expected,2026-01-26 04:45:00.000 +1000,42.83000,0.00000,0.00000,50.94300,0.00000
perfect,cleared,2026-01-26 04:50:00.000 +1000,42.83000,0.00000,0.00000,50.98086,0.00000
perfect,expected,2026-01-26 04:50:00.000 +1000,42.83000,0.00000,0.00000,50.98100,0.00000
perfect,cleared,2026-01-26 04:55:00.000 +1000,42.83000,0.00000,0.00000,51.00058,0.00000
perfect,expected,2026-01-26 04:55:00.000 +1000,42.83000,0.00000,0.00000,51.00100,0.00000
perfect,cleared,2026-01-26 05:00:00.000 +1000,42.83000,0.00000,0.00000,50.37004,0.00000
perfect,expected,2026-01-26 05:00:00.000 +1000,42.83000,0.00000,0.00000,50.37000,0.00000
perfect,cleared,2026-01-26 05:05:00.000 +1000,42.83000,0.00000,0.00000,51.12662,0.00000
perfect,expected,2026-01-26 05:05:00.000 +1000,42.83000,0.00000,0.00000,51.12700,0.00000
perfect,cleared,2026-01-26 05:10:00.000 +1000,42.83000,0.00000,0.00000,31.31088,0.00000
perfect,expected,2026-01-26 05:10:00.000 +1000,42.83000,0.00000,0.00000,31.31100,0.00000
perfect,cleared,2026-01-26 05:15:00.000 +1000,42.83000,0.00000,0.00000,50.06275,0.00000
perfect,expected,2026-01-26 05:15:00.000 +1000,42.83000,0.00000,0.00000,50.06300,0.00000
perfect,cleared,2026-01-26 05:20:00.000 +1000,42.83000,0.00000,0.00000,42.31268,0.00000
perfect,expected,2026-01-26 05:20:00.000 +1000,42.83000,0.00000,0.00000,42.31300,0.00000
perfect,cleared,2026-01-26 05:25:00.000 +1000,42.83000,0.00000,0.00000,7.10799,0.00000
perfect,expected,2026-01-26 05:25:00.000 +1000,42.83000,0.00000,0.00000,7.10800,0.00000
perfect,cleared,2026-01-26 05:30:00.000 +1000,42.83000,0.00000,0.00000,40.62301,0.00000
perfect,expected,2026-01-26 05:30:00.000 +1000,42.83000,0.00000,0.00000,40.62300,0.00000
perfect,cleared,2026-01-26 05:35:00.000 +1000,42.83000,0.00000,0.00000,40.65967,0.00000
perfect,expected,2026-01-26 05:35:00.000 +1000,42.83000,0.00000,0.00000,40.66000,0.00000
perfect,cleared,2026-01-26 05:40:00.000 +1000,42.83000,0.00000,0.00000,34.97774,0.00000
perfect,expected,2026-01-26 05:40:00.000 +1000,42.83000,0.00000,0.00000,34.97800,0.00000
perfect,cleared,2026-01-26 05:45:00.000 +1000,42.83000,0.00000,0.00000,48.87327,0.00000
perfect,expected,2026-01-26 05:45:00.000 +1000,42.83000,0.00000,0.00000,48.87300,0.00000
perfect,cleared,2026-01-26 05:50:00.000 +1000,42.83000,0.00000,0.00000,49.24444,0.00000
perfect,expected,2026-01-26 05:50:00.000 +1000,42.83000,0.00000,0.00000,46.07848,0.00000
perfect,cleared,2026-01-26 05:55:00.000 +1000,42.83000,0.00000,0.00000,34.25238,0.00000
perfect,expected,2026-01-26 05:55:00.000 +1000,42.83000,0.00000,0.00000,34.25200,0.00000
perfect,cleared,2026-01-26 06:00:00.000 +1000,42.83000,0.00000,0.00000,35.88597,0.00000
perfect,expected,2026-01-26 06:00:00.000 +1000,42.83000,0.00000,0.00000,35.88600,0.00000
perfect,cleared,2026-01-26 06:05:00.000 +1000,42.83000,0.00000,0.00000,49.39097,0.00000
perfect,expected,2026-01-26 06:05:00.000 +1000,42.83000,0.00000,0.00000,49.39100,0.00000
perfect,cleared,2026-01-26 06:10:00.000 +1000,42.83000,0.00000,0.00000,39.10818,0.00000
perfect,expected,2026-01-26 06:10:00.000 +1000,42.83000,0.00000,0.00000,39.10800,0.00000
perfect,cleared,2026-01-26 06:15:00.000 +1000,42.83000,0.00000,0.00000,30.86007,0.00000
perfect,expected,2026-01-26 06:15:00.000 +1000,42.83000,0.00000,0.00000,30.86000,0.00000
perfect,cleared,2026-01-26 06:20:00.000 +1000,42.83000,0.00000,0.00000,19.34807,0.00000
perfect,expected,2026-01-26 06:20:00.000 +1000,42.83000,0.00000,0.00000,19.34800,0.00000
perfect,cleared,2026-01-26 06:25:00.000 +1000,43.53932,0.70932,0.00000,11.19104,-8.29611
perfect,expected,2026-01-26 06:25:00.000 +1000,43.53932,0.70932,0.00000,4.22162,-3.12956
perfect,cleared,2026-01-26 06:30:00.000 +1000,45.55807,2.01875,0.00000,15.71928,-33.16468
perfect,expected,2026-01-26 06:30:00.000 +1000,45.55807,2.01875,0.00000,14.07246,-29.69021
perfect,cleared,2026-01-26 06:35:00.000 +1000,45.95391,0.39583,0.00000,1.09773,-0.45412
perfect,expected,2026-01-26 06:35:00.000 +1000,45.95391,0.39583,0.00000,1.09800,-0.45423
perfect,cleared,2026-01-26 06:40:00.000 +1000,53.44243,7.48853,0.00000,0.64441,-5.04335
perfect,expected,2026-01-26 06:40:00.000 +1000,53.44243,7.48853,0.00000,0.64400,-5.04015
perfect,cleared,2026-01-26 06:45:00.000 +1000,63.01131,9.56888,0.00000,0.66135,-6.61383
perfect,expected,2026-01-26 06:45:00.000 +1000,64.56234,11.11991,0.00000,0.66100,-7.68180
perfect,cleared,2026-01-26 06:50:00.000 +1000,71.29011,8.27880,0.00000,8.99542,-77.83042
perfect,expected,2026-01-26 06:50:00.000 +1000,71.29011,8.27880,0.00000,8.99500,-77.82679
perfect,cleared,2026-01-26 06:55:00.000 +1000,75.24844,3.95833,0.00000,0.00000,0.00000
perfect,expected,2026-01-26 06:55:00.000 +1000,75.24844,3.95833,0.00000,0.00000,0.00000
perfect,cleared,2026-01-26 07:00:00.000 +1000,75.79351,0.54507,0.00000,8.92826,-5.08600
perfect,expected,2026-01-26 07:00:00.000 +1000,75.79351,0.54507,0.00000,8.92800,-5.08585
perfect,cleared,2026-01-26 07:05:00.000 +1000,82.38700,6.59350,0.00000,0.00000,0.00000
perfect,expected,2026-01-26 07:05:00.000 +1000,82.38700,6.59350,0.00000,0.00118,-0.00813
perfect,cleared,2026-01-26 07:10:00.000 +1000,85.15226,2.76525,0.00000,5.14203,-14.86038
perfect,expected,2026-01-26 07:10:00.000 +1000,85.15226,2.76525,0.00000,5.14496,-14.86885
perfect,cleared,2026-01-26 07:15:00.000 +1000,87.00864,1.85638,0.00000,3.30279,-6.40779
perfect,expected,2026-01-26 07:15:00.000 +1000,87.00864,1.85638,0.00000,3.30638,-6.41476
perfect,cleared,2026-01-26 07:20:00.000 +1000,94.92530,7.91667,0.00000,1.09773,-9.08236
perfect,expected,2026-01-26 07:20:00.000 +1000,94.92530,7.91667,0.00000,3.45300,-28.56930
perfect,cleared,2026-01-26 07:25:00.000 +1000,102.86825,7.94295,0.00000,0.00000,0.00000
perfect,expected,2026-01-26 07:25:00.000 +1000,102.86825,7.94295,0.00000,0.00000,0.00000
perfect,cleared,2026-01-26 07:30:00.000 +1000,106.43075,3.56250,0.00000,3.23933,-12.06065
perfect,expected,2026-01-26 07:30:00.000 +1000,106.43075,3.56250,0.00000,3.31670,-12.34871
perfect,cleared,2026-01-26 07:35:00.000 +1000,116.32658,9.89583,0.00000,0.68682,-7.10323
perfect,expected,2026-01-26 07:35:00.000 +1000,116.32658,9.89583,0.00000,0.70710,-7.31297
perfect,cleared,2026-01-26 07:40:00.000 +1000,124.63908,8.31250,0.00000,1.09773,-9.53647
perfect,expected,2026-01-26 07:40:00.000 +1000,124.63908,8.31250,0.00000,1.05652,-9.17847
perfect,cleared,2026-01-26 07:45:00.000 +1000,132.55575,7.91667,0.00000,0.68521,-5.66926
perfect,expected,2026-01-26 07:45:00.000 +1000,132.55575,7.91667,0.00000,0.70534,-5.83582
perfect,cleared,2026-01-26 07:50:00.000 +1000,141.26408,8.70833,0.00000,9.28672,-84.51973
perfect,expected,2026-01-26 07:50:00.000 +1000,141.26408,8.70833,0.00000,8.73880,-79.53303
perfect,cleared,2026-01-26 07:55:00.000 +1000,150.67475,9.41067,0.00000,0.06105,-0.60044
perfect,expected,2026-01-26 07:55:00.000 +1000,150.67475,9.41067,0.00000,0.07689,-0.75623
perfect,cleared,2026-01-26 08:00:00.000 +1000,156.61225,5.93750,0.00000,5.23076,-32.45855
perfect,expected,2026-01-26 08:00:00.000 +1000,156.61225,5.93750,0.00000,5.70598,-35.40744
perfect,cleared,2026-01-26 08:05:00.000 +1000,164.86432,8.25207,0.00000,0.06047,-0.52151
perfect,expected,2026-01-26 08:05:00.000 +1000,164.86432,8.25207,0.00000,0.07142,-0.61595
perfect,cleared,2026-01-26 08:10:00.000 +1000,166.53398,1.66965,0.00000,9.47035,-16.52544
perfect,expected,2026-01-26 08:10:00.000 +1000,166.53398,1.66965,0.00000,9.43211,-16.45872
perfect,cleared,2026-01-26 08:15:00.000 +1000,175.04439,8.51042,0.00000,0.91000,-8.09381
perfect,expected,2026-01-26 08:15:00.000 +1000,175.04439,8.51042,0.00000,0.78696,-6.99945
perfect,cleared,2026-01-26 08:20:00.000 +1000,187.47356,12.42917,0.00000,0.91000,-11.82072
perfect,expected,2026-01-26 08:20:00.000 +1000,187.47356,12.42917,0.00000,1.04242,-13.54083
perfect,cleared,2026-01-26 08:25:00.000 +1000,203.46819,15.99463,0.00000,0.68769,-11.49550
perfect,expected,2026-01-26 08:25:00.000 +1000,203.46819,15.99463,0.00000,0.69124,-11.55484
perfect,cleared,2026-01-26 08:30:00.000 +1000,219.24752,15.77932,0.00000,0.69465,-11.45553
perfect,expected,2026-01-26 08:30:00.000 +1000,219.24752,15.77932,0.00000,0.69436,-11.45075
perfect,cleared,2026-01-26 08:35:00.000 +1000,234.02392,14.77641,0.00000,0.69746,-10.77082
perfect,expected,2026-01-26 08:35:00.000 +1000,234.02392,14.77641,0.00000,0.69476,-10.72912
perfect,cleared,2026-01-26 08:40:00.000 +1000,247.87809,13.85417,0.00000,0.73413,-10.62953
perfect,expected,2026-01-26 08:40:00.000 +1000,247.87809,13.85417,0.00000,0.86520,-12.52730
perfect,cleared,2026-01-26 08:45:00.000 +1000,263.18054,15.30245,0.00000,0.71289,-11.40103
perfect,expected,2026-01-26 08:45:00.000 +1000,263.18054,15.30245,0.00000,0.71650,-11.45876
perfect,cleared,2026-01-26 08:50:00.000 +1000,278.11193,14.93139,0.00000,0.06160,-0.96126
perfect,expected,2026-01-26 08:50:00.000 +1000,278.11193,14.93139,0.00000,0.06148,-0.95939
perfect,cleared,2026-01-26 08:55:00.000 +1000,292.94960,14.83767,0.00000,0.05764,-0.89382
perfect,expected,2026-01-26 08:55:00.000 +1000,292.94960,14.83767,0.00000,0.05640,-0.87459
perfect,cleared,2026-01-26 09:00:00.000 +1000,308.15548,15.20588,0.00000,0.78747,-12.51429
perfect,expected,2026-01-26 09:00:00.000 +1000,308.15548,15.20588,0.00000,0.78642,-12.49761
perfect,cleared,2026-01-26 09:05:00.000 +1000,323.03750,14.88202,0.00000,1.09773,-17.07333
perfect,expected,2026-01-26 09:05:00.000 +1000,323.03750,14.88202,0.00000,1.25336,-19.49389
perfect,cleared,2026-01-26 09:10:00.000 +1000,338.11531,15.07781,0.00000,0.01103,-0.17381
perfect,expected,2026-01-26 09:10:00.000 +1000,338.11531,15.07781,0.00000,0.00792,-0.12480
perfect,cleared,2026-01-26 09:15:00.000 +1000,349.83198,11.71667,0.00000,-1.18205,14.47440
perfect,expected,2026-01-26 09:15:00.000 +1000,349.83198,11.71667,0.00000,-5.99600,73.42203
perfect,cleared,2026-01-26 09:20:00.000 +1000,362.15061,12.31863,0.00000,4.57089,-58.84693
perfect,expected,2026-01-26 09:20:00.000 +1000,362.15061,12.31863,0.00000,4.34142,-55.89267
perfect,cleared,2026-01-26 09:25:00.000 +1000,377.40707,15.25646,0.00000,0.00000,0.00000
perfect,expected,2026-01-26 09:25:00.000 +1000,377.40707,15.25646,0.00000,0.00339,-0.05405
perfect,cleared,2026-01-26 09:30:00.000 +1000,383.86589,6.45882,0.00000,0.00000,0.00000
perfect,expected,2026-01-26 09:30:00.000 +1000,383.86589,6.45882,0.00000,0.00000,0.00000
perfect,cleared,2026-01-26 09:35:00.000 +1000,397.72006,13.85417,0.00000,0.00000,0.00000
perfect,expected,2026-01-26 09:35:00.000 +1000,397.72006,13.85417,0.00000,0.00000,0.00000
perfect,cleared,2026-01-26 09:40:00.000 +1000,406.66589,8.94583,0.00000,-6.68746,62.52341
perfect,expected,2026-01-26 09:40:00.000 +1000,406.66589,8.94583,0.00000,-6.69132,62.55950
perfect,cleared,2026-01-26 09:45:00.000 +1000,412.33248,5.66659,0.00000,0.00000,0.00000
perfect,expected,2026-01-26 09:45:00.000 +1000,412.33248,5.66659,0.00000,-0.47274,2.79966
perfect,cleared,2026-01-26 09:50:00.000 +1000,424.04914,11.71667,0.00000,9.09637,-111.38658
perfect,expected,2026-01-26 09:50:00.000 +1000,424.04914,11.71667,0.00000,1.41792,-17.36267
perfect,cleared,2026-01-26 09:55:00.000 +1000,436.41749,12.36834,0.00000,0.00000,0.00000
perfect,expected,2026-01-26 09:55:00.000 +1000,436.41749,12.36834,0.00000,0.00000,0.00000
perfect,cleared,2026-01-26 10:00:00.000 +1000,441.16749,4.75000,0.00000,0.00000,0.00000
perfect,expected,2026-01-26 10:00:00.000 +1000,441.16749,4.75000,0.00000,0.00000,0.00000
perfect,cleared,2026-01-26 10:05:00.000 +1000,443.14665,1.97917,0.00000,0.00000,0.00000
perfect,expected,2026-01-26 10:05:00.000 +1000,443.14665,1.97917,0.00000,0.00000,0.00000
perfect,cleared,2026-01-26 10:10:00.000 +1000,447.67708,4.53043,0.00000,21.21033,-100.42623
perfect,expected,2026-01-26 10:10:00.000 +1000,447.67708,4.53043,0.00000,42.28431,-200.20688
perfect,cleared,2026-01-26 10:15:00.000 +1000,456.38541,8.70833,0.00000,0.00000,0.00000
perfect,expected,2026-01-26 10:15:00.000 +1000,456.38541,8.70833,0.00000,0.00000,0.00000
perfect,cleared,2026-01-26 10:20:00.000 +1000,460.70329,4.31788,0.00000,-1.09913,4.95998
perfect,expected,2026-01-26 10:20:00.000 +1000,463.64984,7.26443,0.00000,-0.89779,6.81612
perfect,cleared,2026-01-26 10:25:00.000 +1000,462.98003,2.27674,0.00000,-1.09913,2.61531
perfect,expected,2026-01-26 10:25:00.000 +1000,465.08411,4.38082,0.00000,-1.19920,5.49044
perfect,cleared,2026-01-26 10:30:00.000 +1000,463.99503,1.01500,0.00000,0.00000,0.00000
perfect,expected,2026-01-26 10:30:00.000 +1000,465.10164,2.12160,0.00000,4.54800,-10.08430
perfect,cleared,2026-01-26 10:35:00.000 +1000,463.99503,0.00000,0.00000,0.00000,0.00000
perfect,expected,2026-01-26 10:35:00.000 +1000,463.99503,0.00000,0.00000,-0.19782,0.00000
perfect,cleared,2026-01-26 10:40:00.000 +1000,463.99503,0.00000,0.00000,21.21033,0.00000
perfect,expected,2026-01-26 10:40:00.000 +1000,463.99503,0.00000,0.00000,19.13154,0.00000
perfect,cleared,2026-01-26 10:45:00.000 +1000,463.99503,0.00000,0.00000,9.09637,0.00000
perfect,expected,2026-01-26 10:45:00.000 +1000,463.99503,0.00000,0.00000,15.15300,0.00000
perfect,cleared,2026-01-26 10:50:00.000 +1000,468.97934,4.98431,0.00000,9.09637,-47.38419
perfect,expected,2026-01-26 10:50:00.000 +1000,468.97934,4.98431,0.00000,8.38455,-43.67623
perfect,cleared,2026-01-26 10:55:00.000 +1000,474.18453,5.20520,0.00000,0.00000,0.00000
perfect,expected,2026-01-26 10:55:00.000 +1000,474.18453,5.20520,0.00000,0.00000,0.00000
perfect,cleared,2026-01-26 11:00:00.000 +1000,474.43207,0.24754,0.00000,11.50158,-2.97548
perfect,expected,2026-01-26 11:00:00.000 +1000,474.18453,0.00000,0.00000,17.09124,0.00000
perfect,cleared,2026-01-26 11:05:00.000 +1000,474.74874,0.31667,0.00000,0.00000,0.00000
perfect,expected,2026-01-26 11:05:00.000 +1000,474.74874,0.31667,0.00000,-0.08792,0.02910
perfect,cleared,2026-01-26 11:10:00.000 +1000,475.70717,0.95843,0.00000,21.21033,-21.24564
perfect,expected,2026-01-26 11:10:00.000 +1000,475.03800,0.28926,0.00000,21.21000,-6.41198
perfect,cleared,2026-01-26 11:15:00.000 +1000,476.90074,1.19357,0.00000,0.00000,0.00000
perfect,expected,2026-01-26 11:15:00.000 +1000,476.90074,1.19357,0.00000,0.00000,0.00000
perfect,cleared,2026-01-26 11:20:00.000 +1000,476.90328,0.00254,0.00000,9.09637,-0.02415
perfect,expected,2026-01-26 11:20:00.000 +1000,476.90328,0.00254,0.00000,8.37384,-0.02223
perfect,cleared,2026-01-26 11:25:00.000 +1000,476.91138,0.00809,0.00000,21.21033,-0.17939
perfect,expected,2026-01-26 11:25:00.000 +1000,476.91138,0.00809,0.00000,20.24088,-0.17119
perfect,cleared,2026-01-26 11:30:00.000 +1000,476.91138,0.00000,0.00000,9.66315,0.00000
perfect,expected,2026-01-26 11:30:00.000 +1000,476.91138,0.00000,0.00000,9.66300,0.00000
perfect,cleared,2026-01-26 11:35:00.000 +1000,476.91642,0.00505,0.00000,49.02432,-0.25852
perfect,expected,2026-01-26 11:35:00.000 +1000,476.91642,0.00505,0.00000,49.02400,-0.25852
perfect,cleared,2026-01-26 11:40:00.000 +1000,476.92265,0.00623,0.00000,60.08279,-0.39140
perfect,expected,2026-01-26 11:40:00.000 +1000,476.92265,0.00623,0.00000,59.88233,-0.39010
perfect,cleared,2026-01-26 11:45:00.000 +1000,476.92633,0.00367,0.00000,60.08279,-0.23059
perfect,expected,2026-01-26 11:45:00.000 +1000,476.92633,0.00367,0.00000,90.56002,-0.34755
perfect,cleared,2026-01-26 11:50:00.000 +1000,476.92633,0.00000,0.00000,60.08279,0.00000
perfect,expected,2026-01-26 11:50:00.000 +1000,476.92982,0.00350,0.00000,54.55350,-0.19943
perfect,cleared,2026-01-26 11:55:00.000 +1000,476.92633,0.00000,0.00000,49.02432,0.00000
perfect,expected,2026-01-26 11:55:00.000 +1000,476.92633,0.00000,0.00000,49.02400,0.00000
perfect,cleared,2026-01-26 12:00:00.000 +1000,476.92633,0.00000,0.00000,60.08279,0.00000
perfect,expected,2026-01-26 12:00:00.000 +1000,476.92633,0.00000,0.00000,60.08300,0.00000
perfect,cleared,2026-01-26 12:05:00.000 +1000,476.92633,0.00000,0.00000,82.44015,0.00000
perfect,expected,2026-01-26 12:05:00.000 +1000,476.92633,0.00000,0.00000,90.26392,0.00000
perfect,cleared,2026-01-26 12:10:00.000 +1000,476.93042,0.00409,0.00000,82.44015,-0.35277
perfect,expected,2026-01-26 12:10:00.000 +1000,476.93042,0.00409,0.00000,79.47200,-0.34007
perfect,cleared,2026-01-26 12:15:00.000 +1000,476.93381,0.00339,0.00000,60.08279,-0.21273
perfect,expected,2026-01-26 12:15:00.000 +1000,476.93381,0.00339,0.00000,60.08300,-0.21273
perfect,cleared,2026-01-26 12:20:00.000 +1000,476.93381,0.00000,0.00000,49.02432,0.00000
perfect,expected,2026-01-26 12:20:00.000 +1000,476.93703,0.00322,0.00000,49.02400,-0.16512
perfect,cleared,2026-01-26 12:25:00.000 +1000,476.94044,0.00664,0.00000,82.44015,-0.57170
perfect,expected,2026-01-26 12:25:00.000 +1000,476.94044,0.00664,0.00000,100.04170,-0.69377
perfect,cleared,2026-01-26 12:30:00.000 +1000,476.94295,0.00250,0.00000,65.72507,-0.17182
perfect,expected,2026-01-26 12:30:00.000 +1000,476.94295,0.00250,0.00000,65.72500,-0.17182
perfect,cleared,2026-01-26 12:35:00.000 +1000,476.94601,0.00307,0.00000,49.02432,-0.15717
perfect,expected,2026-01-26 12:35:00.000 +1000,476.94601,0.00307,0.00000,49.02400,-0.15717
perfect,cleared,2026-01-26 12:40:00.000 +1000,476.94808,0.00207,0.00000,49.02432,-0.10586
perfect,expected,2026-01-26 12:40:00.000 +1000,476.94808,0.00207,0.00000,58.57800,-0.12649
perfect,cleared,2026-01-26 12:45:00.000 +1000,476.95025,0.00217,0.00000,49.02432,-0.11118
perfect,expected,2026-01-26 12:45:00.000 +1000,476.95025,0.00217,0.00000,41.03840,-0.09307
perfect,cleared,2026-01-26 12:50:00.000 +1000,476.95025,0.00000,0.00000,49.02432,0.00000
perfect,expected,2026-01-26 12:50:00.000 +1000,476.95025,0.00000,0.00000,49.02400,0.00000
perfect,cleared,2026-01-26 12:55:00.000 +1000,476.95291,0.00266,0.00000,65.72507,-0.18266
perfect,expected,2026-01-26 12:55:00.000 +1000,476.95291,0.00266,0.00000,78.19787,-0.21732
perfect,cleared,2026-01-26 13:00:00.000 +1000,476.97528,0.02237,0.00000,49.02432,-1.14607
perfect,expected,2026-01-26 13:00:00.000 +1000,476.97528,0.02237,0.00000,49.02400,-1.14606
perfect,cleared,2026-01-26 13:05:00.000 +1000,476.99838,0.02311,0.00000,49.02432,-1.18388
perfect,expected,2026-01-26 13:05:00.000 +1000,476.99838,0.02311,0.00000,49.02400,-1.18387
perfect,cleared,2026-01-26 13:10:00.000 +1000,476.99838,0.00000,0.00000,65.72507,0.00000
perfect,expected,2026-01-26 13:10:00.000 +1000,476.99838,0.00000,0.00000,64.77207,0.00000
perfect,cleared,2026-01-26 13:15:00.000 +1000,476.99838,0.00000,0.00000,94.44055,0.00000
perfect,expected,2026-01-26 13:15:00.000 +1000,476.99838,0.00000,0.00000,106.27050,0.00000
perfect,cleared,2026-01-26 13:20:00.000 +1000,476.99845,0.00007,0.00000,124.99744,-0.00884
perfect,expected,2026-01-26 13:20:00.000 +1000,476.99845,0.00007,0.00000,124.99700,-0.00884
perfect,cleared,2026-01-26 13:25:00.000 +1000,476.99858,0.00013,0.00000,124.99744,-0.01688
perfect,expected,2026-01-26 13:25:00.000 +1000,476.99858,0.00013,0.00000,124.99700,-0.01688
perfect,cleared,2026-01-26 13:30:00.000 +1000,476.99862,0.00004,0.00000,178.69672,-0.00761
perfect,expected,2026-01-26 13:30:00.000 +1000,476.99862,0.00004,0.00000,178.69700,-0.00761
perfect,cleared,2026-01-26 13:35:00.000 +1000,476.99865,0.00003,0.00000,178.69672,-0.00499
perfect,expected,2026-01-26 13:35:00.000 +1000,476.99865,0.00003,0.00000,178.69700,-0.00499
